region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
1,30,51,1,9,118,5,21,0,1,2,0,0,0,0,6.4,0,0,0,0,201.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85629799036563, , , , ,4.77068462446567,1,0
1,22,44,1,19,37,4,1,0,0,2,1,0,1,0,14.3,35.25,0,18.5,0,332.9,702.05,0,370,0,1,1,0,0,1,1,1,1,0,2.66025953726586,3.56246552925828, ,2.91777073208428, ,3.61091791264422,3,0
2,19,32,0,12,71,4,5,0,1,1,1,1,1,1,5.25,21.5,62.4,17,47.8,97.4,419.25,1142.55,275,928.45,1,1,1,1,1,1,1,1,1,1.65822807660353,3.06805293513362,4.13356527537538,2.83321334405622,3.86702563949741,4.26267987704132,4,1
1,9,37,1,10,14,4,5,0,1,6,0,1,0,0,2.4,0,25.25,0,0,22.6,0,183.25,0,0,0,0,0,0,1,0,0,0,0,.8754687373539, ,3.22882615572137, , ,2.63905732961526,1,1
3,10,28,1,2,36,4,0,0,1,3,1,1,0,1,6.3,19.75,27.35,0,22.65,67.5,175.15,239.4,0,205.15,0,1,1,1,1,1,1,1,1,1.84054963339749,2.98315349134713,3.30871652886799, ,3.12015985192904,3.58351893845611,4,0
1,25,28,1,6,41,4,4,0,1,4,1,1,1,1,5.8,14.25,33.85,31.5,26.6,138.85,363.75,849.85,775,616.55,0,1,0,0,0,1,1,1,1,1.75785791755237,2.65675690671466,3.52193899935828,3.44998754583159,3.28091121578765,3.71357206670431,3,1
1,27,67,0,1,33,4,19,1,1,1,1,1,1,0,3.6,17.75,32.35,12,0,136.9,481.7,807.75,320,0,1,1,0,0,0,1,1,1,0,1.28093384546206,2.87638551592142,3.47661402094691,2.484906649788, ,3.49650756146648,3,1
2,17,41,1,9,28,4,3,0,0,6,0,0,1,0,1.8,0,0,10,0,27.1,0,0,140,0,0,0,0,0,1,1,0,0,0,.587786664902119, , ,2.30258509299405, ,3.3322045101752,1,0
1,8,42,1,2,129,4,17,0,1,3,0,0,0,0,6.1,0,0,0,0,63.8,0,0,0,0,0,0,0,1,0,0,0,1,1,1.80828877117927, , , , ,4.85981240436167,1,0
3,59,57,0,26,311,3,36,0,1,1,0,0,1,0,28.75,0,0,7.5,0,1719.2,0,0,415,0,0,0,0,0,0,0,0,0,0,3.35863776724336, , ,2.01490302054226, ,5.73979291217923,1,0
1,66,62,0,31,47,2,4,0,1,1,1,0,1,0,34.25,21,0,20,0,2298.25,1425.35,0,1355,0,1,0,0,0,0,0,0,0,0,3.53368656470823,3.04452243772342, ,2.99573227355399, ,3.85014760171006,2,0
1,15,38,1,11,46,5,11,0,0,3,0,0,0,0,3.85,0,0,0,0,56.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1.34807314829969, , , , ,3.8286413964891,1,1
3,38,33,0,4,19,2,5,0,1,2,1,0,0,0,8.5,14.25,0,0,0,323.85,590.45,0,0,0,0,0,0,0,1,1,0,0,0,2.14006616349627,2.65675690671466, , , ,2.94443897916644,3,0
3,60,57,1,18,72,5,30,1,0,2,1,1,1,1,20.35,29,50.25,20.5,55.9,1263.9,1806.85,3005.2,1140,3353.5,1,1,1,1,1,1,1,1,1,3.0130809118886,3.36729582998647,3.91701054693918,3.02042488614436,4.02356438016105,4.27666611901606,4,0
1,42,42,1,9,41,2,13,0,0,8,1,0,0,0,15,29.25,0,0,0,597.2,1250.1,0,0,0,0,1,0,0,0,1,1,0,0,2.70805020110221,3.37587957367787, , , ,3.71357206670431,3,0
3,48,50,1,4,208,4,19,0,1,2,1,1,1,1,12.9,22.75,43.2,12,41.25,652.9,1108.9,1913.55,570,1905.85,1,1,1,1,1,1,0,1,1,2.55722731136763,3.12456514539696,3.76584049525006,2.484906649788,3.71965111278069,5.33753807970132,4,1
3,45,27,1,3,39,3,2,0,0,4,0,0,0,0,13.45,0,0,0,0,583.9,0,0,0,0,1,0,0,0,0,0,1,0,0,2.59897910604785, , , , ,3.66356164612965,2,0
1,6,29,1,4,19,2,5,0,1,2,0,0,0,0,4.2,0,0,0,0,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43508452528932, , , , ,2.94443897916644,1,0
3,72,68,1,26,59,2,36,1,1,2,1,1,1,1,58.65,24,38.2,20.25,48.85,4219.1,1818,2706.6,1335,3401.6,1,1,0,1,1,1,1,1,0,4.07158757509948,3.17805383034795,3.64283551561253,3.00815479355255,3.88875437848879,4.07753744390572,4,0
3,20,51,1,11,27,4,6,0,0,3,1,0,1,0,9.05,24.75,0,11.5,0,182.95,490.25,0,215,0,0,0,0,0,1,1,1,1,1,2.20276475771183,3.2088254890147, ,2.4423470353692, ,3.29583686600433,3,0
3,32,47,0,25,135,2,6,0,1,1,0,0,0,0,10.5,0,0,0,0,353,0,0,0,0,0,0,0,1,0,0,0,0,0,2.35137525716348, , , , ,4.90527477843843,1,0
1,24,25,1,3,28,4,0,0,0,3,0,1,1,1,10.6,0,40.4,25.25,23.4,267.3,0,920.15,530,533.85,1,0,1,1,0,0,0,0,1,2.36085400111802, ,3.6988297849671,3.22882615572137,3.15273602236366,3.3322045101752,2,0
3,54,59,0,28,28,2,15,0,0,1,0,1,1,1,10.7,0,31.65,5.25,19.05,638.55,0,1717.7,290,894.1,1,0,0,1,1,0,0,1,0,2.37024374146786, ,3.45473814859019,1.65822807660353,2.94706710157271,3.3322045101752,2,0
1,19,35,0,7,58,3,5,0,1,1,1,1,1,1,3.65,37,40.3,21.25,43.05,65.15,690.85,742.95,385,741.65,1,1,1,1,1,1,1,1,0,1.2947271675944,3.61091791264422,3.69635146895264,3.05635689537043,3.76236223087374,4.06044301054642,4,1
1,24,61,1,6,112,4,3,0,1,4,0,0,1,0,8.2,0,0,11,0,210.25,0,0,265,0,0,0,0,1,0,0,0,0,1,2.10413415427021, , ,2.39789527279837, ,4.71849887129509,1,1
2,14,40,0,13,398,5,11,0,1,1,1,1,1,1,6.4,18,43.1,23.75,47.7,71,259,597.8,295,644.35,1,1,1,1,1,1,1,1,1,1.85629799036563,2.89037175789616,3.7635229971097,3.16758253048065,3.8649313978943,5.98645200528444,4,1
2,30,74,1,12,10,1,3,1,1,2,1,0,1,0,7.25,30.25,0,17.25,0,225.3,906,0,585,0,0,0,0,0,1,1,1,1,0,1.98100146886658,3.40949618447685, ,2.84781214347737, ,2.30258509299405,3,0
2,42,50,1,17,85,2,15,0,1,4,0,0,1,0,14.3,0,0,11.5,0,567.95,0,0,485,0,0,0,0,0,0,0,0,0,0,2.66025953726586, , ,2.4423470353692, ,4.44265125649032,1,0
1,4,22,1,1,22,2,2,0,1,3,0,0,1,0,2.25,0,0,23.5,0,8,0,0,85,0,0,0,0,0,1,0,1,1,0,.810930216216329, , ,3.15700042115011, ,3.09104245335832,3,0
3,49,63,0,18,10,2,2,1,0,1,1,0,1,0,13.9,33.25,0,12.75,0,668.95,1624.6,0,615,0,0,0,0,0,1,1,1,1,0,2.63188884013665,3.50405476710186, ,2.54553127160444, ,2.30258509299405,3,0
3,70,50,1,29,67,1,22,0,0,4,0,0,1,0,51.9,0,0,15.75,0,3438.4,0,0,1075,0,1,0,0,0,0,0,0,0,0,3.94931879017184, , ,2.75684036527164, ,4.20469261939097,2,0
2,28,48,0,20,128,4,4,0,1,1,1,1,1,1,10,20.75,53.6,26.5,55.3,313.05,590.9,1481.35,710,1424.2,0,1,1,1,1,1,1,1,1,2.30258509299405,3.03254624667671,3.98154906807676,3.27714473299218,4.01277290852829,4.85203026391962,4,1
2,27,35,0,12,56,1,3,0,1,1,1,1,1,1,8.25,32.5,35.65,11,33.85,202.55,897.95,903.25,205,805.95,0,1,1,0,1,1,1,1,1,2.11021320034659,3.48124008933569,3.57374914686031,2.39789527279837,3.52193899935828,4.02535169073515,4,0
1,4,37,1,8,25,1,1,0,1,5,0,0,0,0,2.5,0,0,0,0,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,.916290731874155, , , , ,3.2188758248682,1,0
3,71,40,1,19,53,4,14,0,1,2,1,0,1,1,10.15,40,0,27.75,38.35,781.7,2912.3,0,2030,2590.65,1,0,1,1,1,1,1,1,0,2.3174737054878,3.68887945411394, ,3.32323584019244,3.64675452781327,3.97029191355212,4,0
3,24,48,1,3,38,1,16,0,1,2,0,0,1,0,5.55,0,0,11.25,0,133.4,0,0,265,0,0,0,0,0,0,0,0,0,0,1.71379792775834, , ,2.42036812865043, ,3.63758615972639,1,0
2,59,54,0,32,126,1,22,0,1,1,1,0,1,0,13.6,28.75,0,11.75,0,796.4,1625.1,0,660,0,0,0,0,0,1,1,1,1,0,2.61006979274201,3.35863776724336, ,2.46385324059017, ,4.83628190695148,3,0
3,44,37,1,1,41,4,8,0,1,6,0,0,0,0,9.15,0,0,0,0,387.95,0,0,0,0,1,1,0,1,0,0,0,0,1,2.21375387928743, , , , ,3.71357206670431,2,0
2,58,46,1,23,23,1,2,0,1,2,0,1,1,0,11.1,0,25.6,10.5,0,620.75,0,1471.4,625,0,0,0,0,1,0,0,0,0,0,2.40694510831829, ,3.24259235148552,2.35137525716348, ,3.13549421592915,1,0
2,16,33,0,1,30,3,7,0,0,4,1,1,1,1,9.25,21,41.4,17.75,41,138.5,282.3,634.1,265,595.3,0,1,0,0,1,1,1,1,0,2.22462355152433,3.04452243772342,3.72328088083127,2.87638551592142,3.71357206670431,3.40119738166216,3,1
1,60,53,0,22,171,1,37,0,1,1,1,0,1,0,9.9,31.75,0,18,0,608.65,1972.1,0,1070,0,0,0,0,0,1,1,1,1,0,2.29253475714054,3.4578927253387, ,2.89037175789616, ,5.14166355650266,3,0
2,33,39,0,17,27,4,3,0,1,1,1,1,1,1,9.7,21.75,41.75,8.5,61.6,294.8,680.3,1342.05,255,2019.75,1,1,1,1,0,1,0,0,1,2.27212588550934,3.07961375753469,3.73169945129686,2.14006616349627,4.12066187053947,3.29583686600433,4,0
1,66,54,1,8,591,4,25,0,1,2,1,1,1,1,25,34.25,45,16,53,1636.25,2242.55,2816.25,1005,3538.5,1,1,1,0,1,1,1,1,0,3.2188758248682,3.53368656470823,3.80666248977032,2.77258872223978,3.97029191355212,6.3818160174061,4,0
2,22,28,1,0,36,4,0,0,0,4,1,1,1,1,9.7,21.5,39.9,9.5,42.9,220.75,480.1,857.2,175,883.2,1,0,1,1,1,1,1,1,1,2.27212588550934,3.06805293513362,3.68637632389582,2.2512917986065,3.75887182593397,3.58351893845611,4,0
1,52,49,0,18,69,2,13,0,1,2,0,0,1,1,18.35,0,0,19,34.5,893.25,0,0,935,1711.7,0,0,0,0,1,1,1,1,0,2.90962957450058, , ,2.94443897916644,3.54095932403731,4.23410650459726,3,0
3,72,66,0,26,67,2,37,1,1,1,1,0,1,0,39.1,65,0,39.75,0,2743.65,4748.45,0,2830,0,1,0,0,0,1,1,1,1,0,3.66612246699132,4.17438726989564, ,3.68260984110034, ,4.20469261939097,3,0
2,29,26,0,1,22,4,2,0,1,1,0,1,1,1,6.1,0,47,24.25,35.55,175.3,0,1265.65,710,965.9,1,1,1,1,1,0,1,1,1,1.80828877117927, ,3.85014760171006,3.18841661738349,3.57094015624925,3.09104245335832,4,1
2,56,54,0,25,147,3,31,0,1,1,1,1,1,1,12.7,24.5,39.05,24.25,34.2,763.1,1348.15,2108.1,1310,1848.85,1,0,1,1,1,0,0,0,1,2.54160199346455,3.19867311755068,3.66484287628569,3.18841661738349,3.53222564406856,4.99043258677874,2,0
3,28,22,1,3,23,3,1,0,0,5,0,0,0,0,10.95,0,0,0,0,263.95,0,0,0,0,0,0,0,0,1,0,0,0,1,2.39333945626251, , , , ,3.13549421592915,1,0
3,65,39,1,18,32,2,15,0,0,4,0,0,1,0,21.1,0,0,9.75,0,1432.8,0,0,585,0,0,0,0,0,1,0,1,0,0,3.04927304048202, , ,2.27726728500976, ,3.46573590279973,3,0
3,28,36,0,8,57,2,13,0,1,2,1,0,1,0,9.6,21.75,0,17.25,0,272.85,607.95,0,435,0,0,0,0,0,1,1,1,1,0,2.26176309847379,3.07961375753469, ,2.84781214347737, ,4.04305126783455,3,0
3,67,52,0,13,248,2,20,0,1,3,1,1,1,0,35.85,39.75,34.3,22.25,0,2368.9,2522.75,2170.85,1435,0,1,0,0,0,1,0,1,1,0,3.57934356704563,3.68260984110034,3.53514535417189,3.10234200861225, ,5.51342874616498,3,0
3,48,35,0,10,24,2,6,0,0,1,1,0,1,0,16.95,43,0,28.5,0,874.45,2007.4,0,1270,0,0,0,0,0,1,0,1,1,0,2.83026783382646,3.76120011569356, ,3.3499040872746, ,3.17805383034795,3,0
2,17,28,0,3,37,3,2,0,1,1,0,0,0,0,5.5,0,0,0,0,84.25,0,0,0,0,1,0,0,0,0,0,1,1,0,1.70474809223843, , , , ,3.61091791264422,3,1
2,25,51,0,9,66,4,13,0,0,2,1,1,1,1,6.45,16.25,48.15,31,34.55,140.85,415.55,1202.65,790,828.25,1,1,1,1,1,1,1,1,1,1.86408013080768,2.78809290877575,3.87432113824413,3.43398720448515,3.54240755021368,4.18965474202643,4,0
2,59,49,0,28,429,4,23,0,1,2,1,1,1,1,10.2,24.25,42.85,16,43.35,592.2,1524.8,2444.7,885,2450.9,1,0,1,0,1,0,1,1,1,2.32238772029023,3.18841661738349,3.75770564504379,2.77258872223978,3.76930670322655,6.06145691892802,4,1
2,50,68,1,32,262,3,28,0,0,2,1,1,1,1,12.4,20.5,40.8,18.25,25.15,601.1,993.65,2025.25,870,1217.35,0,0,0,1,1,0,1,1,1,2.51769647261099,3.02042488614436,3.70868208141012,2.9041650800285,3.22485789654575,5.5683445037611,3,0
1,17,19,0,0,18,2,0,0,1,2,0,1,0,0,7.1,0,24.95,0,0,120.35,0,401.8,0,0,1,0,0,1,0,0,0,0,1,1.96009478404727, ,3.21687382219753, , ,2.89037175789616,2,1
2,68,57,1,38,33,1,9,0,1,2,0,0,1,0,13.5,0,0,19,0,901,0,0,1240,0,1,0,0,0,0,0,0,0,0,2.60268968544438, , ,2.94443897916644, ,3.49650756146648,2,0
1,30,24,1,3,30,1,7,0,1,5,0,0,0,0,6.75,0,0,0,0,171.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90954250488444, , , , ,3.40119738166216,1,1
2,10,20,1,1,20,2,0,0,1,4,0,0,0,0,5.9,0,0,0,0,48.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77495235091167, , , , ,2.99573227355399,1,1
2,34,24,1,5,17,4,0,0,1,2,0,0,1,0,15.25,0,0,4.75,0,522.45,0,0,150,0,0,0,0,0,1,0,0,1,0,2.72457950305342, , ,1.55814461804655, ,2.83321334405622,3,0
3,31,37,1,15,18,4,5,0,0,3,1,1,1,1,5.2,19.5,47.25,15.75,39.8,151.7,611.1,1457.95,460,1170.3,0,1,1,1,1,0,1,0,1,1.64865862558738,2.9704144655697,3.85545265393975,2.75684036527164,3.68386691229039,2.89037175789616,4,0
2,48,42,0,21,46,4,4,0,0,1,0,0,1,0,14.45,0,0,41.5,0,618.1,0,0,1935,0,0,0,0,0,0,1,1,0,0,2.67069441455844, , ,3.72569342723665, ,3.8286413964891,3,0
3,20,41,1,19,58,2,6,0,1,2,0,0,0,0,5.25,0,0,0,0,98.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1.65822807660353, , , , ,4.06044301054642,2,0
2,6,21,0,0,15,2,1,0,1,1,0,0,0,0,3.65,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2947271675944, , , , ,2.70805020110221,1,0
1,21,43,0,13,41,2,1,0,1,1,1,1,1,1,6.15,23.75,45.4,12.25,37.25,118.15,497.15,878.6,195,763.5,1,1,1,1,1,1,1,1,1,1.81645208181843,3.16758253048065,3.8155121050473,2.50552593699074,3.61765194482557,3.71357206670431,4,1
3,65,56,1,19,608,3,34,0,1,2,1,0,1,1,14.55,69.5,0,20.25,68.3,964.85,4584.8,0,1300,4325.6,0,1,1,0,1,1,1,1,0,2.6775909936175,4.24132675257075, ,3.00815479355255,4.22390976657674,6.41017488196617,4,0
3,4,30,0,0,41,2,0,0,0,2,0,0,0,0,2,0,0,0,0,9.9,0,0,0,0,0,0,0,0,1,1,1,0,0,.693147180559945, , , , ,3.71357206670431,3,1
2,22,35,0,12,28,2,3,0,0,2,0,0,0,0,6.6,0,0,0,0,180.55,0,0,0,0,1,0,1,1,0,0,0,0,0,1.88706964903238, , , , ,3.3322045101752,2,1
1,50,28,0,6,28,1,10,0,1,1,1,1,1,1,6.4,17.25,36.85,12.75,22,330.95,851.7,1869.4,600,997,1,0,0,0,0,1,1,1,0,1.85629799036563,2.84781214347737,3.60685561863535,2.54553127160444,3.09104245335832,3.3322045101752,3,0
3,4,28,0,0,39,2,3,0,1,1,1,0,1,0,7.1,15,0,12.75,0,23.8,70.45,0,25,0,0,0,0,0,1,1,1,0,0,1.96009478404727,2.70805020110221, ,2.54553127160444, ,3.66356164612965,3,1
3,7,31,1,12,31,2,7,0,1,6,0,0,0,0,5.05,0,0,0,0,38.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1.61938824328727, , , , ,3.43398720448515,1,1
2,19,23,1,4,37,3,1,0,1,4,1,1,0,0,8.4,17.5,24.8,0,0,136.05,302.5,446,0,0,0,0,0,0,1,1,0,1,0,2.12823170584927,2.86220088092947,3.21084365317094, , ,3.61091791264422,3,1
3,65,64,0,20,88,3,26,0,1,1,1,1,1,1,15.1,36.25,39.9,24,48.8,1017.9,2202.45,2534.25,1620,3242.75,1,1,1,1,1,1,1,1,1,2.71469474382088,3.59043938130068,3.68637632389582,3.17805383034795,3.8877303128591,4.47733681447821,4,1
3,8,42,0,3,66,3,10,0,0,1,0,0,1,1,1.95,0,0,27.5,21.5,16.85,0,0,185,157.55,0,1,0,1,1,1,1,1,1,.667829372575655, , ,3.31418600467253,3.06805293513362,4.18965474202643,4,0
3,18,34,1,4,42,2,14,0,1,5,1,0,1,0,6.45,19,0,17,0,104.05,318.75,0,240,0,0,1,1,0,1,1,1,1,0,1.86408013080768,2.94443897916644, ,2.83321334405622, ,3.73766961828337,4,0
3,70,36,0,8,50,1,15,0,1,1,0,0,1,0,20.55,0,0,20.75,0,1407.15,0,0,1370,0,1,0,0,0,0,0,0,0,0,3.02286094094224, , ,3.03254624667671, ,3.91202300542815,2,0
3,70,59,0,27,85,1,19,0,1,1,1,0,1,0,38.9,62.5,0,62,0,2711,4387.3,0,4220,0,0,0,0,0,1,1,1,1,0,3.6609942506244,4.13516655674236, ,4.12713438504509, ,4.44265125649032,3,0
3,54,32,1,12,27,1,9,0,0,2,0,0,1,0,33.95,0,0,24.25,0,1801.3,0,0,1300,0,1,0,0,0,0,0,0,0,0,3.52488885400471, , ,3.18841661738349, ,3.29583686600433,2,0
3,71,53,1,29,48,4,0,0,1,2,1,0,1,0,34.95,28.75,0,36,0,2506.05,2074.75,0,2560,0,1,0,0,0,0,1,1,1,0,3.55391846867982,3.35863776724336, ,3.58351893845611, ,3.87120101090789,3,0
1,18,45,1,17,43,1,9,0,0,3,1,0,1,0,4.45,17,0,13.75,0,78.65,287.3,0,245,0,0,0,0,0,1,1,1,0,0,1.49290409617815,2.83321334405622, ,2.62103882411258, ,3.76120011569356,3,0
3,38,30,1,6,22,2,3,0,1,2,0,0,1,0,5.6,0,0,12.25,0,215.05,0,0,455,0,1,0,0,1,0,0,0,0,1,1.7227665977411, , ,2.50552593699074, ,3.09104245335832,2,0
1,46,48,1,12,256,3,25,0,0,6,1,1,1,1,13.8,31.75,43.65,18.75,66,612.55,1449,1961.75,835,3064.75,1,1,1,1,1,1,1,1,0,2.62466859216316,3.4578927253387,3.77620328228561,2.93119375241642,4.18965474202643,5.54517744447956,4,0
2,23,31,0,10,45,4,0,0,0,2,1,0,0,0,5,11.75,0,0,0,119.5,275.05,0,0,0,1,0,0,1,0,0,0,0,1,1.6094379124341,2.46385324059017, , , ,3.80666248977032,2,0
2,50,54,0,15,248,3,28,0,1,1,1,0,1,1,11.05,17.25,0,5.5,29.15,497.9,833.85,0,270,1453.85,1,0,0,0,1,1,1,0,0,2.40243042796376,2.84781214347737, ,1.70474809223843,3.3724549127965,5.51342874616498,3,0
2,14,34,1,4,27,4,1,0,1,2,1,1,1,1,6.05,23.5,36.25,20.5,37.85,90.2,313.8,454.45,260,474,0,1,1,1,1,0,1,1,1,1.80005827204275,3.15700042115011,3.59043938130068,3.02042488614436,3.63363097988346,3.29583686600433,4,0
3,22,47,1,0,44,4,11,0,1,3,1,1,1,1,9,21.25,50.75,57.25,57,194.55,466.9,1053.1,1220,1264.05,1,1,1,1,1,1,1,1,1,2.19722457733622,3.05635689537043,3.9269116179219,4.04742764243435,4.04305126783455,3.78418963391826,4,1
3,59,26,1,3,41,4,1,0,1,3,0,1,1,1,12.65,0,35.1,46.75,29.15,804,0,2099.25,2710,1707.1,1,0,0,1,0,0,0,0,0,2.53765721517353, ,3.55820113047182,3.8448142557347,3.3724549127965,3.71357206670431,2,1
3,9,40,0,13,38,4,7,0,1,1,1,1,1,1,3.35,21,42.4,17.5,59.55,37.7,179.8,329.05,125,482.1,0,1,1,1,1,1,1,1,1,1.20896034583698,3.04452243772342,3.74714836223791,2.86220088092947,4.08681629580131,3.63758615972639,4,1
2,24,44,0,19,33,3,0,0,1,2,0,1,0,0,4.65,0,26.65,0,0,100.95,0,568.2,0,0,0,0,0,0,0,0,0,1,1,1.53686721959927, ,3.28278915061185, , ,3.49650756146648,1,0
1,26,47,0,13,54,3,0,0,0,1,1,1,1,1,7.1,16,38.5,18,23.5,205.4,484.9,946.85,435,547.75,1,1,0,1,0,0,0,1,1,1.96009478404727,2.77258872223978,3.65065824129374,2.89037175789616,3.15700042115011,3.98898404656427,2,0
2,20,46,0,2,23,5,4,0,1,2,0,0,0,0,4.75,0,0,0,0,82.3,0,0,0,0,1,1,0,1,1,1,1,0,1,1.55814461804655, , , , ,3.13549421592915,4,0
3,58,53,0,19,207,3,12,0,1,1,1,1,1,1,7.3,29.5,51.2,22,62.8,447.15,1653.9,2986.65,1250,3613.3,1,1,1,1,1,1,1,1,1,1.98787434815435,3.38439026334577,3.93573953204546,3.09104245335832,4.13995507347415,5.33271879326537,4,1
2,52,39,0,6,119,3,18,0,1,1,1,0,1,0,10.5,25,0,8.25,0,556.5,1280.9,0,450,0,0,0,1,0,0,0,0,0,1,2.35137525716348,3.2188758248682, ,2.11021320034659, ,4.77912349311153,1,0
2,19,46,0,5,59,3,17,0,0,1,1,0,0,0,5.6,9,0,0,0,97.25,191.25,0,0,0,0,0,0,0,1,0,0,1,0,1.7227665977411,2.19722457733622, , , ,4.07753744390572,1,0
1,49,35,1,15,113,4,4,0,0,5,0,0,0,0,16.1,0,0,0,0,818.45,0,0,0,0,1,0,0,0,0,0,0,0,1,2.77881927199042, , , , ,4.72738781871234,2,0
2,18,69,0,28,11,1,17,1,0,1,0,0,0,0,3.85,0,0,0,0,62.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34807314829969, , , , ,2.39789527279837,1,0
3,17,50,0,2,205,5,19,0,0,1,1,1,0,1,6.95,21.25,37.95,0,36.65,121.45,371.2,523.75,0,620.3,1,1,1,1,0,1,1,1,1,1.9387416595767,3.05635689537043,3.63626950384164, ,3.60141342833266,5.32300997913841,4,1
2,8,39,0,0,39,1,7,0,1,1,1,0,0,0,3.15,10.75,0,0,0,29.05,83.55,0,0,0,0,0,0,0,0,0,0,0,0,1.14740245283754,2.37490575457367, , , ,3.66356164612965,1,0
1,71,55,1,11,198,1,31,0,1,3,1,0,1,0,17.8,44.25,0,32,0,1218,3058.5,0,2305,0,1,1,0,0,1,1,1,1,0,2.87919845729804,3.78985537145394, ,3.46573590279973, ,5.28826703069454,3,0
3,70,68,0,21,1131,2,45,0,0,1,1,0,1,1,14.85,57.5,0,15,39.5,1104.4,3926.65,0,990,2798.25,1,0,1,0,1,1,1,1,0,2.69799986524871,4.0517849478033, ,2.70805020110221,3.67630067190708,7.03085747611612,3,0
1,50,52,1,22,162,2,27,0,1,2,1,1,1,1,12.85,24.25,49.2,14.25,42.85,599.05,1238.2,2498.35,725,2032.3,1,1,1,0,1,1,1,1,1,2.55334381134123,3.18841661738349,3.89589362349826,2.65675690671466,3.75770564504379,5.08759633523238,4,0
3,15,26,0,1,38,4,1,0,0,2,0,1,0,0,7.4,0,35.4,0,0,91.7,0,483.5,0,0,1,1,0,1,1,0,1,0,1,2.00148000021012, ,3.56671182013973, , ,3.63758615972639,4,1
2,69,47,1,10,159,2,24,0,0,4,0,0,1,0,25.2,0,0,36.25,0,1714.7,0,0,2470,0,0,0,0,0,1,0,1,0,0,3.22684399451738, , ,3.59043938130068, ,5.06890420222023,3,1
1,19,25,1,6,27,4,0,0,1,2,1,0,1,0,9.55,20.5,0,34.75,0,172.55,398.95,0,620,0,0,1,0,0,1,1,1,1,0,2.25654115449264,3.02042488614436, ,3.5481795720108, ,3.29583686600433,3,1
3,51,49,0,29,45,1,16,0,0,1,0,0,1,0,15.7,0,0,8.5,0,815.05,0,0,400,0,0,0,0,0,0,1,0,0,0,2.75366071235426, , ,2.14006616349627, ,3.80666248977032,1,0
3,26,55,1,13,61,1,26,0,0,2,1,0,1,0,4.25,29,0,12,0,102.45,729.15,0,300,0,0,0,0,0,1,1,1,1,0,1.44691898293633,3.36729582998647, ,2.484906649788, ,4.11087386417331,3,0
2,72,53,0,12,152,2,32,0,1,1,1,0,1,1,43.25,50.5,0,19.25,44.9,3115,3669,0,1315,3120.35,1,0,1,1,1,1,1,0,0,3.76699723337789,3.92197333628131, ,2.95751106073379,3.80443779474821,5.02388052084628,4,0
2,54,50,1,5,151,4,20,0,0,3,1,0,1,1,21.95,40.25,0,25.75,21.8,1248.25,2030.2,0,1355,1121.05,1,0,0,0,1,1,1,1,0,3.08876713952118,3.69511000386457, ,3.24843462710975,3.08190996979504,5.01727983681492,3,0
1,20,25,1,4,33,4,0,0,1,3,1,0,1,1,4.55,16,0,19.25,27.05,115.65,288.75,0,365,511.25,0,0,0,1,1,0,1,0,1,1.51512723296286,2.77258872223978, ,2.95751106073379,3.29768700529249,3.49650756146648,1,0
1,61,59,0,26,89,1,40,1,1,1,1,0,1,0,17.35,35,0,29.25,0,988.8,2166.8,0,1805,0,0,0,0,0,1,1,0,1,0,2.85359250639287,3.55534806148941, ,3.37587957367787, ,4.48863636973214,3,0
3,16,48,0,25,59,2,13,0,0,2,1,0,1,0,7.85,20.25,0,14,0,104.9,349.4,0,180,0,0,0,0,0,1,1,1,1,0,2.06051353179432,3.00815479355255, ,2.63905732961526, ,4.07753744390572,3,1
2,53,37,1,18,25,3,6,0,1,2,0,1,1,0,9.95,0,28.65,23.5,0,558.15,0,1533.1,1170,0,1,0,0,1,0,0,0,0,1,2.2975725511705, ,3.35515344316075,3.15700042115011, ,3.2188758248682,2,1
2,25,38,1,19,56,1,19,0,1,2,0,1,1,1,10.55,0,31.95,32.75,23.65,290.25,0,732.95,770,578.45,0,1,0,0,1,0,0,1,0,2.35612585992208, ,3.46417218082354,3.48890296208126,3.16336311493794,4.02535169073515,3,0
1,22,33,1,13,119,5,0,0,1,4,1,1,0,1,4.3,23.25,51.6,0,60.35,88.5,520.45,1013.3,0,1230.7,1,1,1,1,1,1,0,1,1,1.45861502269952,3.14630513203337,3.94352167248752, ,4.10016094754354,4.77912349311153,4,1
3,66,50,1,2,333,5,24,0,0,2,0,0,1,0,10.3,0,0,14.25,0,659.55,0,0,975,0,1,0,1,1,0,0,0,0,0,2.33214389523559, , ,2.65675690671466, ,5.80814248998044,2,0
